#[%Y%m%d%H%M%S UTC]	[active valve]	[state]	[0 = startup | 1 = manual | 2 = timeout | 3 = optimal | 4 = alert]
timestamp	ID	measurement	switchCode
20210426131103	i	0	2
20210426131105	i	1	2
20210426131108	j	0	2
20210426131110	j	1	2
20210426131114	k	0	2
20210426131116	k	1	2
20210426131119	l	0	2
20210426131121	l	1	2
20210426131124	m	0	2
20210426131126	m	1	2
20210426131129	n	0	2
20210426131131	n	1	2
20210426131134	o	0	2
20210426131136	o	1	2
20210426131139	p	0	2
20210426131141	p	1	2
20210426131144	q	0	2
20210426131146	q	1	2
20210426131149	r	0	2
20210426131151	r	1	2
20210426131155	s	0	2
20210426131157	s	1	2
20210426131200	t	0	2
20210426131202	t	1	2
20210426131205	u	0	2
20210426131207	u	1	2
20210426131210	v	0	2
20210426131212	v	1	2
20210426131215	w	0	2
20210426131217	w	1	2
20210426131220	x	0	2
20210426131222	x	1	2
20210426131225	a	0	2
20210426131228	a	1	2
20210426131231	b	0	2
20210426131233	b	1	2
20210426131236	c	0	2
20210426131238	c	1	2
20210426131241	d	0	2
20210426131243	d	1	2
20210426131246	e	0	2
20210426131248	e	1	2
20210426131251	f	0	2
20210426131253	f	1	2
20210426131256	g	0	2
20210426131258	g	1	2
20210426131301	h	0	2
20210426131303	h	1	2
20210426131307	i	0	2
20210426131309	i	1	2
20210426131312	j	0	2
20210426131314	j	1	2
20210426131317	k	0	2
20210426131319	k	1	2
20210426131322	l	0	2
20210426131324	l	1	2
20210426131327	m	0	2
20210426131329	m	1	2
20210426131332	n	0	2
20210426131334	n	1	2
20210426131337	o	0	2
20210426131339	o	1	2
20210426131342	p	0	2
20210426131344	p	1	2
20210426131347	q	0	2
20210426131349	q	1	2
20210426131352	r	0	2
20210426131354	r	1	2
20210426131357	s	0	2
20210426131359	s	1	2
20210426131402	t	0	2
20210426131404	t	1	2
20210426131407	u	0	2
20210426131409	u	1	2
20210426131413	v	0	2
20210426131415	v	1	2
20210426131418	w	0	2
20210426131420	w	1	2
20210426131423	x	0	2
20210426131425	x	1	2
20210426131428	a	0	2
20210426131430	a	1	2
20210426131433	b	0	2
20210426131435	b	1	2
20210426131438	c	0	2
20210426131440	c	1	2
20210426131443	d	0	2
20210426131446	d	1	2
20210426131449	e	0	2
20210426131451	e	1	2
20210426131454	f	0	2
20210426131456	f	1	2
20210426131459	g	0	2
20210426131501	g	1	2
20210426131504	h	0	2
20210426131506	h	1	2
20210426131509	i	0	2
20210426131511	i	1	2
20210426131514	j	0	2
20210426131516	j	1	2
20210426131520	k	0	2
20210426131522	k	1	2
20210426131525	l	0	2
20210426131527	l	1	2
20210426131530	m	0	2
20210426131532	m	1	2
20210426131535	n	0	2
20210426131537	n	1	2
20210426131540	o	0	2
20210426131542	o	1	2
20210426131545	p	0	2
20210426131548	p	1	2
20210426131551	q	0	2
20210426131553	q	1	2
20210426131556	r	0	2
20210426131558	r	1	2
20210426131601	s	0	2
20210426131603	s	1	2
20210426131606	t	0	2
20210426131608	t	1	2
20210426131611	u	0	2
20210426131613	u	1	2
20210426131616	v	0	2
20210426131618	v	1	2
20210426131622	w	0	2
20210426131624	w	1	2
20210426131627	x	0	2
20210426131629	x	1	2
20210426131632	a	0	2
20210426131634	a	1	2
20210426131637	b	0	2
20210426131639	b	1	2
20210426131642	c	0	2
20210426131644	c	1	2
20210426131648	d	0	2
20210426131650	d	1	2
20210426131653	e	0	2
20210426131655	e	1	2
20210426131658	f	0	2
20210426131700	f	1	2
20210426131703	g	0	2
20210426131705	g	1	2
20210426131708	h	0	2
20210426131710	h	1	2
20210426131714	i	0	2
20210426131716	i	1	2
20210426131719	j	0	2
20210426131721	j	1	2
20210426131724	k	0	2
20210426131726	k	1	2
20210426131729	l	0	2
20210426131731	l	1	2
20210426131734	m	0	2
20210426131736	m	1	2
20210426131739	n	0	2
20210426131741	n	1	2
20210426131745	o	0	2
20210426131747	o	1	2
20210426131750	p	0	2
20210426131752	p	1	2
20210426131755	q	0	2
20210426131757	q	1	2
20210426131800	r	0	2
20210426131802	r	1	2
20210426131805	s	0	2
20210426131807	s	1	2
20210426131810	t	0	2
20210426131812	t	1	2
20210426131815	u	0	2
20210426131817	u	1	2
20210426131821	v	0	2
20210426131823	v	1	2
20210426131826	w	0	2
20210426131828	w	1	2
20210426131831	x	0	2
20210426131833	x	1	2
20210426131836	a	0	2
20210426131838	a	1	2
20210426131841	b	0	2
20210426131843	b	1	2
20210426131846	c	0	2
20210426131848	c	1	2
20210426131851	d	0	2
20210426131854	d	1	2
20210426131857	e	0	2
20210426131859	e	1	2
20210426131902	f	0	2
20210426131904	f	1	2
20210426131907	g	0	2
20210426131909	g	1	2
20210426131912	h	0	2
20210426131914	h	1	2
20210426131917	i	0	2
20210426131919	i	1	2
20210426131922	j	0	2
20210426131924	j	1	2
20210426131927	k	0	2
20210426131929	k	1	2
20210426131933	l	0	2
20210426131935	l	1	2
20210426131938	m	0	2
20210426131940	m	1	2
20210426131943	n	0	2
20210426131945	n	1	2
20210426131948	o	0	2
20210426131950	o	1	2
20210426131953	p	0	2
20210426131955	p	1	2
20210426131958	q	0	2
20210426132000	q	1	2
20210426132003	r	0	2
20210426132005	r	1	2
20210426132008	s	0	2
20210426132010	s	1	2
20210426132014	t	0	2
20210426132016	t	1	2
20210426132019	u	0	2
20210426132021	u	1	2
20210426132024	v	0	2
20210426132026	v	1	2
20210426132029	w	0	2
20210426132031	w	1	2
20210426132034	x	0	2
20210426132036	x	1	2
20210426132039	a	0	2
20210426132041	a	1	2
20210426132044	b	0	2
20210426132047	b	1	2
20210426132050	c	0	2
20210426132052	c	1	2
20210426132055	d	0	2
20210426132057	d	1	2
20210426132100	e	0	2
20210426132102	e	1	2
20210426132105	f	0	2
20210426132107	f	1	2
20210426132110	g	0	2
20210426132112	g	1	2
20210426132115	h	0	2
20210426132117	h	1	2
20210426132121	i	0	2
20210426132123	i	1	2
20210426132126	j	0	2
20210426132128	j	1	2
20210426132131	k	0	2
20210426132133	k	1	2
20210426132136	l	0	2
20210426132138	l	1	2
20210426132141	m	0	2
20210426132143	m	1	2
20210426132146	n	0	2
20210426132148	n	1	2
20210426132152	o	0	2
20210426132154	o	1	2
20210426132157	p	0	2
20210426132159	p	1	2
20210426132202	q	0	2
20210426132204	q	1	2
20210426132207	r	0	2
20210426132209	r	1	2
20210426132212	s	0	2
20210426132214	s	1	2
20210426132217	t	0	2
20210426132219	t	1	2
20210426132222	u	0	2
20210426132224	u	1	2
20210426132227	v	0	2
20210426132230	v	1	2
20210426132233	w	0	2
20210426132235	w	1	2
20210426132238	x	0	2
20210426132240	x	1	2
20210426132243	a	0	2
20210426132245	a	1	2
20210426132248	b	0	2
20210426132250	b	1	2
20210426132253	c	0	2
20210426132255	c	1	2
20210426132258	d	0	2
20210426132301	d	1	2
20210426132304	e	0	2
20210426132306	e	1	2
20210426132309	f	0	2
20210426132311	f	1	2
20210426132314	g	0	2
20210426132316	g	1	2
20210426132319	h	0	2
20210426132321	h	1	2
20210426132324	i	0	2
20210426132326	i	1	2
20210426132329	j	0	2
20210426132331	j	1	2
20210426132334	k	0	2
20210426132336	k	1	2
20210426132339	l	0	2
20210426132341	l	1	2
20210426132345	m	0	2
20210426132347	m	1	2
20210426132350	n	0	2
20210426132352	n	1	2
20210426132355	o	0	2
20210426132357	o	1	2
20210426132400	p	0	2
20210426132402	p	1	2
20210426132405	q	0	2
20210426132407	q	1	2
20210426132410	r	0	2
20210426132412	r	1	2
20210426132415	s	0	2
20210426132417	s	1	2
20210426132420	t	0	2
20210426132422	t	1	2
20210426132425	u	0	2
20210426132427	u	1	2
20210426132430	v	0	2
20210426132432	v	1	2
20210426132435	w	0	2
20210426132438	w	1	2
20210426132441	x	0	2
20210426132443	x	1	2
20210426132446	a	0	2
20210426132448	a	1	2
20210426132451	b	0	2
20210426132453	b	1	2
20210426132456	c	0	2
20210426132458	c	1	2
20210426132501	d	0	2
20210426132503	d	1	2
20210426132506	e	0	2
20210426132508	e	1	2
20210426132511	f	0	2
20210426132514	f	1	2
20210426132517	g	0	2
20210426132519	g	1	2
20210426132522	h	0	2
20210426132524	h	1	2
20210426132527	i	0	2
20210426132529	i	1	2
20210426132532	j	0	2
20210426132534	j	1	2
20210426132537	k	0	2
20210426132539	k	1	2
20210426132542	l	0	2
20210426132545	l	1	2
20210426132548	m	0	2
20210426132550	m	1	2
20210426132553	n	0	2
20210426132555	n	1	2
20210426132558	o	0	2
20210426132600	o	1	2
20210426132603	p	0	2
20210426132605	p	1	2
20210426132608	q	0	2
20210426132610	q	1	2
20210426132613	r	0	2
20210426132615	r	1	2
20210426132618	s	0	2
20210426132620	s	1	2
20210426132623	t	0	2
20210426132626	t	1	2
20210426132629	u	0	2
20210426132631	u	1	2
20210426132634	v	0	2
20210426132636	v	1	2
20210426132639	w	0	2
20210426132641	w	1	2
20210426132644	x	0	2
20210426132646	x	1	2
20210426132649	a	0	2
20210426132651	a	1	2
20210426132654	b	0	2
20210426132656	b	1	2
20210426132659	c	0	2
20210426132702	c	1	2
20210426132705	d	0	2
20210426132707	d	1	2
20210426132710	e	0	2
20210426132712	e	1	2
20210426132715	f	0	2
20210426132717	f	1	2
20210426132720	g	0	2
20210426132722	g	1	2
20210426132725	h	0	2
20210426132727	h	1	2
20210426132730	i	0	2
20210426132732	i	1	2
20210426132735	j	0	2
20210426132737	j	1	2
20210426132741	k	0	2
20210426132743	k	1	2
20210426132746	l	0	2
20210426132748	l	1	2
20210426132751	m	0	2
20210426132753	m	1	2
20210426132756	n	0	2
20210426132758	n	1	2
20210426132801	o	0	2
20210426132803	o	1	2
20210426132806	p	0	2
20210426132808	p	1	2
20210426132811	q	0	2
20210426132813	q	1	2
20210426132816	r	0	2
20210426132819	r	1	2
20210426132822	s	0	2
20210426132824	s	1	2
20210426132827	t	0	2
20210426132829	t	1	2
20210426132832	u	0	2
20210426132834	u	1	2
20210426132837	v	0	2
20210426132839	v	1	2
20210426132842	w	0	2
20210426132844	w	1	2
20210426132847	x	0	2
20210426132849	x	1	2
20210426132852	a	0	2
20210426132855	a	1	2
20210426132858	b	0	2
20210426132900	b	1	2
20210426132903	c	0	2
20210426132905	c	1	2
20210426132908	d	0	2
20210426132910	d	1	2
20210426132913	e	0	2
20210426132915	e	1	2
20210426132918	f	0	2
20210426132920	f	1	2
20210426132923	g	0	2
20210426132926	g	1	2
20210426132929	h	0	2
20210426132931	h	1	2
20210426132934	i	0	2
20210426132936	i	1	2
20210426132939	j	0	2
20210426132941	j	1	2
20210426132944	k	0	2
20210426132946	k	1	2
20210426132949	l	0	2
20210426132951	l	1	2
20210426132954	m	0	2
20210426132956	m	1	2
20210426132959	n	0	2
20210426133002	n	1	2
20210426133005	o	0	2
20210426133007	o	1	2
20210426133010	p	0	2
20210426133012	p	1	2
20210426133015	q	0	2
20210426133017	q	1	2
20210426133020	r	0	2
20210426133022	r	1	2
20210426133025	s	0	2
20210426133027	s	1	2
20210426133030	t	0	2
20210426133032	t	1	2
20210426133036	u	0	2
20210426133038	u	1	2
20210426133041	v	0	2
20210426133043	v	1	2
20210426133046	w	0	2
20210426133048	w	1	2
20210426133051	x	0	2
20210426133053	x	1	2
20210426133056	a	0	2
20210426133058	a	1	2
20210426133101	b	0	2
20210426133103	b	1	2
20210426133106	c	0	2
20210426133108	c	1	2
20210426133111	d	0	2
20210426133114	d	1	2
20210426133117	e	0	2
20210426133119	e	1	2
20210426133122	f	0	2
20210426133124	f	1	2
20210426133127	g	0	2
20210426133129	g	1	2
20210426133132	h	0	2
20210426133134	h	1	2
20210426133137	i	0	2
20210426133139	i	1	2
20210426133142	j	0	2
20210426133144	j	1	2
20210426133148	k	0	2
20210426133150	k	1	2
20210426133153	l	0	2
20210426133155	l	1	2
20210426133158	m	0	2
20210426133200	m	1	2
20210426133203	n	0	2
20210426133205	n	1	2
20210426133208	o	0	2
20210426133210	o	1	2
20210426133213	p	0	2
20210426133215	p	1	2
20210426133218	q	0	2
20210426133220	q	1	2
20210426133223	r	0	2
20210426133225	r	1	2
20210426133229	s	0	2
20210426133231	s	1	2
20210426133234	t	0	2
20210426133236	t	1	2
20210426133239	u	0	2
20210426133241	u	1	2
20210426133244	v	0	2
20210426133246	v	1	2
20210426133249	w	0	2
20210426133251	w	1	2
20210426133254	x	0	2
20210426133256	x	1	2
20210426133259	a	0	2
20210426133301	a	1	2
20210426133304	b	0	2
20210426133306	b	1	2
20210426133309	c	0	2
20210426133311	c	1	2
20210426133315	d	0	2
20210426133317	d	1	2
20210426133320	e	0	2
20210426133322	e	1	2
20210426133325	f	0	2
20210426133327	f	1	2
20210426133330	g	0	2
20210426133332	g	1	2
20210426133335	h	0	2
20210426133337	h	1	2
20210426133341	i	0	2
20210426133343	i	1	2
20210426133346	j	0	2
20210426133348	j	1	2
20210426133351	k	0	2
20210426133353	k	1	2
20210426133356	l	0	2
20210426133358	l	1	2
20210426133401	m	0	2
20210426133403	m	1	2
20210426133406	n	0	2
20210426133408	n	1	2
20210426133411	o	0	2
20210426133413	o	1	2
20210426133416	p	0	2
20210426133418	p	1	2
20210426133421	q	0	2
20210426133423	q	1	2
20210426133426	r	0	2
20210426133428	r	1	2
20210426133431	s	0	2
20210426133434	s	1	2
20210426133437	t	0	2
20210426133439	t	1	2
20210426133442	u	0	2
20210426133444	u	1	2
20210426133447	v	0	2
20210426133449	v	1	2
20210426133452	w	0	2
20210426133454	w	1	2
20210426133457	x	0	2
20210426133459	x	1	2
20210426133502	a	0	2
20210426133504	a	1	2
20210426133508	b	0	2
20210426133510	b	1	2
20210426133513	c	0	2
20210426133515	c	1	2
20210426133518	d	0	2
20210426133520	d	1	2
20210426133523	e	0	2
20210426133525	e	1	2
20210426133528	f	0	2
20210426133530	f	1	2
20210426133533	g	0	2
20210426133535	g	1	2
20210426133538	h	0	2
20210426133541	h	1	2
20210426133544	i	0	2
20210426133546	i	1	2
20210426133549	j	0	2
20210426133551	j	1	2
20210426133554	k	0	2
20210426133556	k	1	2
20210426133559	l	0	2
20210426133601	l	1	2
20210426133604	m	0	2
20210426133606	m	1	2
20210426133609	n	0	2
20210426133611	n	1	2
20210426133614	o	0	2
20210426133617	o	1	2
20210426133620	p	0	2
20210426133622	p	1	2
20210426133625	q	0	2
20210426133627	q	1	2
20210426133630	r	0	2
20210426133632	r	1	2
20210426133635	s	0	2
20210426133637	s	1	2
20210426133640	t	0	2
20210426133642	t	1	2
20210426133645	u	0	2
20210426133647	u	1	2
20210426133650	v	0	2
20210426133652	v	1	2
20210426133655	w	0	2
20210426133657	w	1	2
20210426133700	x	0	2
20210426133703	x	1	2
20210426133706	a	0	2
20210426133708	a	1	2
20210426133711	b	0	2
20210426133713	b	1	2
20210426133716	c	0	2
20210426133718	c	1	2
20210426133721	d	0	2
20210426133723	d	1	2
20210426133726	e	0	2
20210426133728	e	1	2
20210426133731	f	0	2
20210426133733	f	1	2
20210426133737	g	0	2
20210426133739	g	1	2
20210426133742	h	0	2
20210426133744	h	1	2
20210426133747	i	0	2
20210426133749	i	1	2
20210426133752	j	0	2
20210426133754	j	1	2
20210426133757	k	0	2
20210426133759	k	1	2
20210426133802	l	0	2
20210426133804	l	1	2
20210426133807	m	0	2
20210426133809	m	1	2
20210426133813	n	0	2
20210426133815	n	1	2
20210426133818	o	0	2
20210426133820	o	1	2
20210426133823	p	0	2
20210426133825	p	1	2
20210426133828	q	0	2
20210426133830	q	1	2
20210426133833	r	0	2
20210426133835	r	1	2
20210426133838	s	0	2
20210426133840	s	1	2
20210426133843	t	0	2
20210426133845	t	1	2
20210426133848	u	0	2
20210426133850	u	1	2
20210426133854	v	0	2
20210426133856	v	1	2
20210426133859	w	0	2
20210426133901	w	1	2
20210426133904	x	0	2
20210426133906	x	1	2
20210426133909	a	0	2
20210426133911	a	1	2
20210426133914	b	0	2
20210426133916	b	1	2
20210426133919	c	0	2
20210426133921	c	1	2
20210426133924	d	0	2
20210426133927	d	1	2
20210426133930	e	0	2
20210426133932	e	1	2
20210426133935	f	0	2
20210426133937	f	1	2
20210426133940	g	0	2
20210426133942	g	1	2
20210426133945	h	0	2
20210426133947	h	1	2
20210426133950	i	0	2
20210426133952	i	1	2
20210426133955	j	0	2
20210426133957	j	1	2
20210426134001	k	0	2
20210426134003	k	1	2
20210426134006	l	0	2
20210426134008	l	1	2
20210426134011	m	0	2
20210426134013	m	1	2
20210426134016	n	0	2
20210426134018	n	1	2
20210426134021	o	0	2
20210426134023	o	1	2
20210426134026	p	0	2
20210426134028	p	1	2
20210426134031	q	0	2
20210426134034	q	1	2
20210426134037	r	0	2
20210426134039	r	1	2
20210426134042	s	0	2
20210426134044	s	1	2
20210426134047	t	0	2
20210426134049	t	1	2
20210426134052	u	0	2
20210426134054	u	1	2
20210426134057	v	0	2
20210426134059	v	1	2
20210426134102	w	0	2
20210426134104	w	1	2
20210426134107	x	0	2
20210426134109	x	1	2
20210426134113	a	0	2
20210426134115	a	1	2
20210426134118	b	0	2
20210426134120	b	1	2
20210426134123	c	0	2
20210426134125	c	1	2
20210426134128	d	0	2
20210426134130	d	1	2
20210426134133	e	0	2
20210426134135	e	1	2
20210426134138	f	0	2
20210426134140	f	1	2
20210426134143	g	0	2
20210426134145	g	1	2
20210426134148	h	0	2
20210426134151	h	1	2
20210426134154	i	0	2
20210426134156	i	1	2
20210426134159	j	0	2
20210426134201	j	1	2
20210426134204	k	0	2
20210426134206	k	1	2
20210426134209	l	0	2
20210426134211	l	1	2
20210426134214	m	0	2
20210426134216	m	1	2
20210426134219	n	0	2
20210426134222	n	1	2
20210426134225	o	0	2
20210426134227	o	1	2
20210426134230	p	0	2
20210426134232	p	1	2
20210426134235	q	0	2
20210426134237	q	1	2
20210426134240	r	0	2
20210426134242	r	1	2
20210426134245	s	0	2
20210426134247	s	1	2
20210426134250	t	0	2
20210426134253	t	1	2
20210426134256	u	0	2
20210426134258	u	1	2
20210426134301	v	0	2
20210426134303	v	1	2
20210426134306	w	0	2
20210426134308	w	1	2
20210426134311	x	0	2
20210426134313	x	1	2
20210426134316	a	0	2
20210426134318	a	1	2
20210426134321	b	0	2
20210426134323	b	1	2
20210426134326	c	0	2
20210426134328	c	1	2
20210426134332	d	0	2
20210426134334	d	1	2
20210426134337	e	0	2
20210426134339	e	1	2
20210426134342	f	0	2
20210426134344	f	1	2
20210426134347	g	0	2
20210426134349	g	1	2
20210426134352	h	0	2
20210426134354	h	1	2
20210426134357	i	0	2
20210426134359	i	1	2
20210426134402	j	0	2
20210426134404	j	1	2
20210426134407	k	0	2
20210426134409	k	1	2
20210426134412	l	0	2
20210426134414	l	1	2
20210426134417	m	0	2
20210426134419	m	1	2
20210426134423	n	0	2
20210426134425	n	1	2
20210426134428	o	0	2
20210426134430	o	1	2
20210426134433	p	0	2
20210426134435	p	1	2
20210426134438	q	0	2
20210426134440	q	1	2
20210426134443	r	0	2
20210426134445	r	1	2
20210426134448	s	0	2
20210426134450	s	1	2
20210426134453	t	0	2
20210426134455	t	1	2
20210426134458	u	0	2
20210426134500	u	1	2
20210426134503	v	0	2
20210426134506	v	1	2
20210426134509	w	0	2
20210426134511	w	1	2
20210426134514	x	0	2
20210426134516	x	1	2
20210426134519	a	0	2
20210426134521	a	1	2
20210426134524	b	0	2
20210426134526	b	1	2
20210426134529	c	0	2
20210426134531	c	1	2
20210426134534	d	0	2
20210426134536	d	1	2
20210426134539	e	0	2
20210426134541	e	1	2
20210426134544	f	0	2
20210426134546	f	1	2
20210426134550	g	0	2
20210426134552	g	1	2
20210426134555	h	0	2
20210426134557	h	1	2
20210426134600	i	0	2
20210426134602	i	1	2
20210426134605	j	0	2
20210426134607	j	1	2
20210426134610	k	0	2
20210426134612	k	1	2
20210426134615	l	0	2
20210426134617	l	1	2
20210426134620	m	0	2
20210426134622	m	1	2
20210426134625	n	0	2
20210426134627	n	1	2
20210426134630	o	0	2
20210426134632	o	1	2
20210426134636	p	0	2
20210426134638	p	1	2
20210426134641	q	0	2
20210426134643	q	1	2
20210426134646	r	0	2
20210426134648	r	1	2
20210426134651	s	0	2
20210426134653	s	1	2
20210426134656	t	0	2
20210426134658	t	1	2
20210426134701	u	0	2
20210426134703	u	1	2
20210426134706	v	0	2
20210426134708	v	1	2
20210426134711	w	0	2
20210426134713	w	1	2
20210426134717	x	0	2
20210426134719	x	1	2
20210426134722	a	0	2
20210426134724	a	1	2
20210426134727	b	0	2
20210426134729	b	1	2
20210426134732	c	0	2
20210426134734	c	1	2
20210426134737	d	0	2
20210426134739	d	1	2
20210426134742	e	0	2
20210426134744	e	1	2
20210426134747	f	0	2
20210426134749	f	1	2
20210426134752	g	0	2
20210426134754	g	1	2
20210426134757	h	0	2
20210426134800	h	1	2
20210426134803	i	0	2
20210426134805	i	1	2
20210426134808	j	0	2
20210426134810	j	1	2
20210426134813	k	0	2
20210426134815	k	1	2
20210426134818	l	0	2
20210426134820	l	1	2
20210426134823	m	0	2
20210426134825	m	1	2
20210426134828	n	0	2
20210426134830	n	1	2
20210426134834	o	0	2
20210426134836	o	1	2
20210426134839	p	0	2
20210426134841	p	1	2
20210426134844	q	0	2
20210426134846	q	1	2
20210426134849	r	0	2
20210426134851	r	1	2
20210426134854	s	0	2
20210426134856	s	1	2
20210426134859	t	0	2
20210426134901	t	1	2
20210426134904	u	0	2
20210426134906	u	1	2
20210426134909	v	0	2
20210426134912	v	1	2
20210426134915	w	0	2
20210426134917	w	1	2
20210426134920	x	0	2
20210426134922	x	1	2
20210426134925	a	0	2
20210426134927	a	1	2
20210426134930	b	0	2
20210426134932	b	1	2
20210426134935	c	0	2
20210426134937	c	1	2
20210426134940	d	0	2
20210426134942	d	1	2
20210426134946	e	0	2
20210426134948	e	1	2
20210426134951	f	0	2
20210426134953	f	1	2
20210426134956	g	0	2
20210426134958	g	1	2
20210426135001	h	0	2
20210426135003	h	1	2
20210426135006	i	0	2
20210426135008	i	1	2
20210426135011	j	0	2
20210426135013	j	1	2
20210426135016	k	0	2
20210426135018	k	1	2
20210426135021	l	0	2
20210426135023	l	1	2
20210426135027	m	0	2
20210426135029	m	1	2
20210426135032	n	0	2
20210426135034	n	1	2
20210426135037	o	0	2
20210426135039	o	1	2
20210426135042	p	0	2
20210426135044	p	1	2
20210426135047	q	0	2
20210426135049	q	1	2
20210426135052	r	0	2
20210426135055	r	1	2
20210426135058	s	0	2
20210426135100	s	1	2
20210426135103	t	0	2
20210426135105	t	1	2
20210426135108	u	0	2
20210426135110	u	1	2
20210426135113	v	0	2
20210426135115	v	1	2
20210426135118	w	0	2
20210426135120	w	1	2
20210426135124	x	0	2
20210426135126	x	1	2
20210426135129	a	0	2
20210426135131	a	1	2
20210426135134	b	0	2
20210426135136	b	1	2
20210426135139	c	0	2
20210426135141	c	1	2
20210426135144	d	0	2
20210426135146	d	1	2
20210426135149	e	0	2
20210426135151	e	1	2
20210426135155	f	0	2
20210426135157	f	1	2
20210426135200	g	0	2
20210426135202	g	1	2
20210426135205	h	0	2
20210426135207	h	1	2
20210426135210	i	0	2
20210426135212	i	1	2
20210426135215	j	0	2
20210426135217	j	1	2
20210426135220	k	0	2
20210426135222	k	1	2
20210426135225	l	0	2
20210426135227	l	1	2
20210426135230	m	0	2
20210426135232	m	1	2
20210426135236	n	0	2
20210426135238	n	1	2
20210426135241	o	0	2
20210426135243	o	1	2
20210426135246	p	0	2
20210426135248	p	1	2
20210426135251	q	0	2
20210426135253	q	1	2
20210426135256	r	0	2
20210426135258	r	1	2
20210426135301	s	0	2
20210426135303	s	1	2
20210426135306	t	0	2
20210426135309	t	1	2
20210426135312	u	0	2
20210426135314	u	1	2
20210426135317	v	0	2
20210426135319	v	1	2
20210426135322	w	0	2
20210426135324	w	1	2
20210426135327	x	0	2
20210426135329	x	1	2
20210426135332	a	0	2
20210426135334	a	1	2
20210426135337	b	0	2
20210426135339	b	1	2
20210426135342	c	0	2
20210426135344	c	1	2
20210426135347	d	0	2
20210426135349	d	1	2
20210426135352	e	0	2
20210426135354	e	1	2
20210426135357	f	0	2
20210426135359	f	1	2
20210426135403	g	0	2
20210426135405	g	1	2
20210426135408	h	0	2
20210426135410	h	1	2
20210426135413	i	0	2
20210426135415	i	1	2
20210426135418	j	0	2
20210426135420	j	1	2
20210426135423	k	0	2
20210426135425	k	1	2
20210426135428	l	0	2
20210426135430	l	1	2
20210426135433	m	0	2
20210426135435	m	1	2
20210426135438	n	0	2
20210426135440	n	1	2
20210426135443	o	0	2
20210426135445	o	1	2
20210426135449	p	0	2
20210426135451	p	1	2
20210426135454	q	0	2
20210426135456	q	1	2
20210426135459	r	0	2
20210426135501	r	1	2
20210426135504	s	0	2
20210426135506	s	1	2
20210426135509	t	0	2
20210426135511	t	1	2
20210426135514	u	0	2
20210426135516	u	1	2
20210426135519	v	0	2
20210426135521	v	1	2
20210426135524	w	0	2
20210426135526	w	1	2
20210426135529	x	0	2
20210426135531	x	1	2
20210426135535	a	0	2
20210426135537	a	1	2
20210426135540	b	0	2
20210426135542	b	1	2
20210426135545	c	0	2
20210426135547	c	1	2
20210426135550	d	0	2
20210426135552	d	1	2
20210426135555	e	0	2
20210426135557	e	1	2
20210426135600	f	0	2
20210426135602	f	1	2
20210426135605	g	0	2
20210426135607	g	1	2
20210426135611	h	0	2
20210426135613	h	1	2
20210426135616	i	0	2
20210426135618	i	1	2
20210426135621	j	0	2
20210426135623	j	1	2
20210426135626	k	0	2
20210426135628	k	1	2
20210426135631	l	0	2
20210426135633	l	1	2
20210426135636	m	0	2
20210426135638	m	1	2
20210426135641	n	0	2
20210426135643	n	1	2
20210426135646	o	0	2
20210426135649	o	1	2
20210426135652	p	0	2
20210426135654	p	1	2
20210426135657	q	0	2
20210426135659	q	1	2
20210426135702	r	0	2
20210426135704	r	1	2
20210426135707	s	0	2
20210426135709	s	1	2
20210426135712	t	0	2
20210426135714	t	1	2
20210426135717	u	0	2
20210426135719	u	1	2
20210426135722	v	0	2
20210426135724	v	1	2
20210426135728	w	0	2
20210426135730	w	1	2
20210426135733	x	0	2
20210426135735	x	1	2
20210426135738	a	0	2
20210426135740	a	1	2
20210426135743	b	0	2
20210426135745	b	1	2
20210426135748	c	0	2
20210426135750	c	1	2
20210426135753	d	0	2
20210426135755	d	1	2
20210426135758	e	0	2
20210426135800	e	1	2
20210426135803	f	0	2
20210426135806	f	1	2
20210426135809	g	0	2
20210426135811	g	1	2
20210426135814	h	0	2
20210426135816	h	1	2
20210426135819	i	0	2
20210426135821	i	1	2
20210426135824	j	0	2
20210426135826	j	1	2
20210426135829	k	0	2
20210426135831	k	1	2
20210426135834	l	0	2
20210426135837	l	1	2
20210426135840	m	0	2
20210426135842	m	1	2
20210426135845	n	0	2
20210426135847	n	1	2
20210426135850	o	0	2
20210426135852	o	1	2
20210426135855	p	0	2
20210426135857	p	1	2
20210426135900	q	0	2
20210426135902	q	1	2
20210426135905	r	0	2
20210426135907	r	1	2
20210426135911	s	0	2
20210426135913	s	1	2
20210426135916	t	0	2
20210426135918	t	1	2
20210426135921	u	0	2
20210426135923	u	1	2
20210426135926	v	0	2
20210426135928	v	1	2
20210426135931	w	0	2
20210426135933	w	1	2
20210426135936	x	0	2
20210426135938	x	1	2
20210426135941	a	0	2
20210426135943	a	1	2
20210426135946	b	0	2
20210426135949	b	1	2
20210426135952	c	0	2
20210426135954	c	1	2
20210426135957	d	0	2
20210426135959	d	1	2
20210426140002	e	0	2
20210426140004	e	1	2
20210426140007	f	0	2
20210426140009	f	1	2
20210426140012	g	0	2
20210426140014	g	1	2
20210426140017	h	0	2
20210426140019	h	1	2
20210426140023	i	0	2
20210426140025	i	1	2
20210426140028	j	0	2
20210426140030	j	1	2
20210426140033	k	0	2
20210426140035	k	1	2
20210426140038	l	0	2
