DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                19:05:35.427              69.79554892               1675.093174               70.79554892               1615489535.427            2                         963                       4.9998947678E+01          8.0003166199E+01          4.4999931335E+01          3.6937500000E+01          4.4824851990E+01          0.0000000000E+00          3.1213543516E+04          0.0000000000E+00          2.9904067249E+02          -3.1563091134E+01         -1.0030811288E+02         -5.5524033339E-02         0.0000000000E+00          7.0934619698E+00          5.4260864057E-01          2.1245989101E-01          
2021-03-11                19:05:36.279              69.79555880               1675.093411               70.79555880               1615489536.280            2                         963                       5.0001156514E+01          8.0003166199E+01          4.4999931335E+01          3.6978333333E+01          4.4824851990E+01          0.0000000000E+00          3.1214720651E+04          0.0000000000E+00          2.9924091470E+02          -3.1167402571E+01         -1.0028292321E+02         -1.8614946904E-01         0.0000000000E+00          6.9801507772E+00          1.0026905222E+00          2.2095363305E-01          
2021-03-11                19:05:37.134              69.79556868               1675.093648               70.79556868               1615489537.134            2                         963                       5.0001163940E+01          8.0003166199E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1215484193E+04          0.0000000000E+00          2.9709566476E+02          -2.4455976570E+01         -7.8877782913E+01         2.3484445715E-01          0.0000000000E+00          6.7806187943E+00          1.2613260881E+00          1.9074610864E-01          
2021-03-11                19:05:37.996              69.79557867               1675.093888               70.79557867               1615489537.997            2                         963                       5.0003812027E+01          8.0003166199E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1217809375E+04          0.0000000000E+00          2.9662989155E+02          -2.0481499703E+01         -1.1171561348E+02         2.1072786119E-01          0.0000000000E+00          6.8058713376E+00          1.3952196699E+00          3.1792323112E-01          
2021-03-11                19:05:38.851              69.79558856               1675.094126               70.79558856               1615489538.852            2                         963                       4.9996921539E+01          8.0003166199E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1214160156E+04          0.0000000000E+00          2.9684343001E+02          -2.7754165060E+01         -1.2869875533E+02         5.9422797438E-01          0.0000000000E+00          6.4954246055E+00          1.3491602706E+00          2.3371662348E-01          
2021-03-11                19:05:39.706              69.79559845               1675.094363               70.79559845               1615489539.706            2                         963                       4.9998059947E+01          8.0003166199E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1214436250E+04          0.0000000000E+00          2.9832261238E+02          -3.1771286855E+01         -1.1061479408E+02         2.6051881336E-01          0.0000000000E+00          6.5256671675E+00          7.3106032584E-01          3.0379285149E-01          
2021-03-11                19:05:40.559              69.79560832               1675.094600               70.79560832               1615489540.559            2                         963                       4.9999466578E+01          8.0002499491E+01          4.4999977315E+01          3.6966250000E+01          4.4824760030E+01          0.0000000000E+00          3.1215210638E+04          0.0000000000E+00          2.9893434452E+02          -3.0404908952E+01         -5.7632229085E+01         4.2882182729E-02          0.0000000000E+00          6.3246969802E+00          1.7659514743E+00          2.0374236048E-01          
2021-03-11                19:05:41.413              69.79561821               1675.094837               70.79561821               1615489541.413            2                         963                       5.0002344818E+01          8.0002281189E+01          4.4999992371E+01          3.6937500000E+01          4.4824729919E+01          0.0000000000E+00          3.1217311068E+04          0.0000000000E+00          2.9966547286E+02          -3.3639999915E+01         -1.1477566952E+02         -8.3841383286E-01         0.0000000000E+00          6.8712896559E+00          1.8123061382E+00          1.6968682551E-01          
2021-03-11                19:05:42.266              69.79562808               1675.095074               70.79562808               1615489542.266            2                         963                       5.0000071716E+01          8.0002281189E+01          4.4999992371E+01          3.6937500000E+01          4.4824729919E+01          0.0000000000E+00          3.1217518477E+04          0.0000000000E+00          2.9723769023E+02          -2.8178210098E+01         -8.6850777911E+01         4.4677653177E-01          0.0000000000E+00          7.0052011383E+00          1.9354354527E+00          2.7232529306E-01          
2021-03-11                19:05:43.118              69.79563795               1675.095311               70.79563795               1615489543.119            2                         963                       4.9997717896E+01          8.0002281189E+01          4.4999992371E+01          3.6958750000E+01          4.4824729919E+01          0.0000000000E+00          3.1215807227E+04          0.0000000000E+00          2.9744941041E+02          -2.4555767754E+01         -7.8077066661E+01         -4.6868778677E-01         0.0000000000E+00          6.7398804008E+00          2.1803400781E+00          2.3824839369E-01          
